,52WeekChange,SandP52WeekChange,annualHoldingsTurnover,annualReportExpenseRatio,auditRisk,beta,beta3Year,boardRisk,bookValue,category,compensationRisk,currentPrice,currentRatio,dateShortInterest,debtToEquity,earningsGrowth,earningsQuarterlyGrowth,ebitda,ebitdaMargins,enterpriseToEbitda,enterpriseToRevenue,enterpriseValue,financialCurrency,fiveYearAverageReturn,floatShares,forwardEps,forwardPE,freeCashflow,fullTimeEmployees,fundFamily,fundInceptionDate,grossMargins,grossProfits,heldPercentInsiders,heldPercentInstitutions,industry,lastCapGain,lastDividendValue,lastFiscalYearEnd,lastSplitDate,lastSplitFactor,legalType,maxAge,maxAge_finData,morningStarOverallRating,morningStarRiskRating,mostRecentQuarter,netIncomeToCommon,nextFiscalYearEnd,numberOfAnalystOpinions,operatingCashflow,operatingMargins,overallRisk,pegRatio,priceHint,priceToBook,priceToSalesTrailing12Months,profitMargins,profitMargins_finData,quickRatio,recommendationKey,recommendationMean,returnOnAssets,returnOnEquity,revenueGrowth,revenuePerShare,revenueQuarterlyGrowth,sector,shareHolderRightsRisk,sharesOutstanding,sharesPercentSharesOut,sharesShort,sharesShortPreviousMonthDate,sharesShortPriorMonth,shortPercentOfFloat,shortRatio,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,threeYearAverageReturn,totalAssets,totalCash,totalCashPerShare,totalDebt,totalRevenue,trailingEps,yield,ytdReturn
IRET,-0.10207337,0.12913334,,,1.0,1.224218,,3.0,4.18,,1.0,5.55,0.795,1536883200,97.096,,,82275000,0.47092,18.095,8.521,1488785408,USD,,118245154,-0.07,-79.28571,69121872,472.0,,,0.53853,91134000,0.01039,0.60132,REIT - Residential,,,1525046400,,,,1,86400,,,1532995200,-43385000,1588204800,3,47012000,0.117740005,1.0,-6.68,2,1.3277513,,0.74961996,0.74961996,0.649,buy,2.0,0.00899,-0.02797,0.121,1.46,,Real Estate,1.0,119507000,0.015,1786725,1534291200,2040371,0.018099999,4.49,7.0,6.0,6.33,6.0,,,18248000,0.153,664097024,174712992,0.997,,
IRM,-0.15724695,0.12913334,,,1.0,0.460459,,1.0,7.186,,4.0,32.45,0.977,1536883200,375.587,0.117,0.188,1375809024,0.33885,12.734,4.315,17520027648,USD,,283355862,1.23,26.382114,369551360,24000.0,,,0.57271,2180753000,0.033859998,0.94341004,Business Services,,,1514678400,1411689600,1082/1000,,1,86400,,,1530316800,189900992,1577750400,9,794620032,0.19117,2.0,0.94,2,4.515725,,0.0456,0.0456,0.829,buy,2.4,0.04486,0.092810005,0.117,14.674,,Industrials,6.0,286145984,0.0887,25386449,1534291200,24737142,0.1234,20.35,52.0,25.0,39.11,39.0,,,188192000,0.658,8085578752,4060176896,0.665,,
IRT,-0.044634342,0.12913334,,,2.0,0.892473,,9.0,7.147,,4.0,9.94,4.382,1536883200,145.347,-0.852,-0.813,88605000,0.50586,19.721,9.976,1747340160,USD,,85504601,0.21,47.333332,-71826872,421.0,,,0.56481,90494000,0.00666,0.90142,REIT - Residential,,,1514678400,,,,1,86400,,,1530316800,14311000,1577750400,8,61988000,0.26955998,8.0,11.18,2,1.3907933,,0.0817,0.0817,0.725,buy,1.9,0.020350002,0.02547,0.185,2.138,,Real Estate,8.0,87319800,0.043,3769899,1534291200,4321942,0.0647,8.07,12.0,10.0,11.03,11.0,,,22651000,0.261,911772032,175156992,0.174,,
IT,0.2343421,0.12913334,,,1.0,1.582757,,2.0,10.146,,4.0,146.67,0.64,1536883200,263.811,,,507081984,0.13317999,32.228,4.292,16342217728,USD,,83000433,4.4,33.33409,277059008,14000.0,,,0.61775,1991296000,0.031040002,1.07621,Information Technology Services,,,1514678400,828316800,2/1,,1,86400,,,1530316800,85810000,1577750400,8,348545984,0.06356,2.0,2.46,2,14.455943,,0.02254,0.02254,0.5,buy,2.2,0.02301,0.09668,0.187,41.865,,Technology,3.0,90818000,0.056900002,5170048,1534291200,5842923,0.0587,11.86,170.0,116.0,151.88,155.0,,,141804992,1.561,2430838016,3807494912,0.929,,
ITCB,0.041374445,0.12913334,,,,0.601382,,,15.0,,,15.04,,1536883200,,-0.095,-0.103,,0.0,,13.727,17087974400,CLP,,95680006,1.36,11.058824,,9492.0,,,0.0,705227000000,0.0,0.00412,Banks - Regional - Latin America,,,1514678400,1298419200,10/3,,1,86400,,,1530316800,124015320,1577750400,1,1156688512,0.080419995,,,2,1.0026667,,0.09962,0.09962,,buy,2.5,0.0026,0.021760002,0.118,3.0,,Financial Services,,512407011328,0.0004,132953,1534291200,102096,,7.07,18.3,18.3,18.3,18.3,,,4768701440,13.96,16276027392,1244831616,0.0,,
ITG,0.16772544,0.12913334,,,5.0,1.810982,,2.0,10.765,,4.0,27.62,1.339,1536883200,27.577,,,,0.0,,1.446,721914880,USD,,31611491,1.69,16.343195,,934.0,,,0.69281,332445000,0.02763,0.90911,Capital Markets,,,1514678400,1007942400,3/2,,1,86400,,,1530316800,-48043000,1577750400,1,107928000,0.01349,3.0,0.16,2,2.5657222,,-0.09623,-0.09623,1.197,buy,2.5,-0.051009998,-0.1249,0.057,15.142,,Financial Services,3.0,32989100,0.017,561071,1534291200,272218,0.0201,3.46,29.0,29.0,29.0,29.0,,,297736992,9.025,97936000,499270016,-1.457,,
ITGR,0.40516138,0.12913334,,,1.0,1.033253,,2.0,28.593,,2.0,73.87,3.796,1536883200,167.662,5.419,5.696,287056000,0.18871,14.058,2.653,4035533312,USD,,31639075,4.05,18.239506,-222127248,9700.0,,,0.26601,393551000,0.01465,0.98280996,Medical Devices,,,1514505600,,,,1,86400,,,1530230400,90312000,1577577600,4,139411008,0.121709995,1.0,2.16,2,2.5834994,,0.06322,0.06322,0.98,buy,1.6,0.04091,0.1062,0.119,47.824,,Healthcare,2.0,32166000,0.0168,539991,1534291200,503280,0.0195,2.36,97.0,72.0,83.25,82.0,,,18856000,0.586,1538690048,1521159040,2.984,,
ITT,0.22941172,0.12913334,,,2.0,1.662147,,1.0,19.182,,1.0,53.28,1.68,1536883200,12.953,0.466,0.458,458300000,0.16882,10.897,1.84,4993888256,USD,,87177768,3.58,14.882682,204562496,10000.0,,,0.31654,817200000,0.0047400002,0.92455,Diversified Industrials,,,1514678400,1320105600,10000/3316,,1,86400,,,1530316800,191800000,1577750400,10,271200000,0.12826,1.0,2.35,2,2.777604,,0.07021,0.07021,1.096,buy,1.8,0.057800002,0.11906999,0.104,30.849,,Industrials,1.0,87563000,0.022,1931079,1534291200,2053392,0.0222,3.52,70.0,55.0,66.2,68.0,,,449600000,5.132,217900000,2714700032,2.154,,
ITUB,-0.05128205,0.12913334,,,3.0,1.257438,,2.0,5.136,,10.0,12.74,,1536883200,,-0.089,-0.093,,0.0,,3.699,86260015104,BRL,,3510371768,1.19,10.705882,,99914.0,,,0.0,92810000000,0.00179,0.25801,Banks - Regional - Latin America,,,1514678400,1476748800,110/100,,1,86400,,,1530316800,6222467072,1577750400,5,-46960963584,0.35643002,6.0,0.94,2,2.4805295,,0.26681998,0.26681998,,hold,2.7,0.017,0.17233999,-0.205,3.594,,Financial Services,9.0,6475509760,0.004,26020959,1534291200,19222828,,1.33,16.6,10.6,13.2,12.8,,,146754715648,22.663,150083125248,23320958976,0.953,,
ITW,-0.106767595,0.12913334,,,1.0,1.270347,,7.0,11.287,,5.0,133.0,1.725,1536883200,195.855,0.166,0.135,4035000064,0.27229,13.155,3.582,53082124288,USD,,332049750,8.23,16.160389,1878125056,50000.0,,,0.41757,6005000000,0.00217,0.78261,Diversified Industrials,,,1514678400,1148601600,2/1,,1,86400,,,1530316800,1882000000,1577750400,16,2632999936,0.24091,3.0,1.47,2,11.783468,,0.127,0.127,1.27,hold,2.7,0.14191,0.43962002,0.064,43.502,,Industrials,2.0,335352992,0.0116,3896572,1534291200,3470390,0.0124,2.63,175.0,141.0,152.88,149.5,,,1628000000,4.855,7418999808,14819000320,5.478,,
IVC,-0.04383564,0.12913334,,,1.0,2.052274,,5.0,11.59,,4.0,14.07,2.099,1536883200,64.646,,,-5565000,-0.00565,-106.243,0.601,591243520,USD,,31825479,-0.23,-61.173912,-1513750,4200.0,,,0.27725,269251000,0.02398,1.4111099,Medical Devices,,,1514678400,813888000,2/1,,1,86400,,,1530316800,-66904000,1577750400,4,-22404000,-0.02091,4.0,-1.1,2,1.2139776,,-0.06796,-0.06796,1.329,buy,2.3,-0.012560001,-0.16503,0.054,29.882,,Healthcare,5.0,33229700,0.2879,9569271,1534291200,11185135,0.34,33.12,28.0,16.0,22.0,22.0,,,122398000,3.683,249002000,984468992,-2.037,,
IVR,-0.1327231,0.12913334,,,1.0,0.341211,,3.0,17.232,,5.0,15.0,0.023,1536883200,611.468,0.736,0.734,,0.0,,43.817,17516550144,USD,,111312724,1.61,9.316771,,,,,1.0,404617000,0.00308,0.69988,REIT - Diversified,,,1514678400,,,,1,86400,,,1530316800,308041984,1577750400,3,326828000,0.88286,4.0,-3.29,2,0.8704735,,0.86777,0.86777,0.023,hold,3.0,0.02026,0.14423001,0.614,3.581,,Real Estate,7.0,111643000,0.028499998,3180934,1534291200,3263356,0.0339,5.96,16.0,16.0,16.0,16.0,,,117763000,1.055,15358392320,399764000,2.706,,
IVZ,-0.3992836,0.12913334,,,1.0,1.595017,,1.0,21.461,,10.0,21.14,12.535,1536883200,84.493,0.017,0.023,1544499968,0.28445,10.536,2.997,16273228800,USD,,404439691,2.8,7.5499997,-508224992,7315.0,,,0.36492002,1877400000,0.015039999,0.86089,Asset Management,,,1514678400,973641600,25/10,,1,86400,,,1530316800,1174700032,1577750400,13,1384300032,0.26046,9.0,1.43,2,0.9850426,,0.21635,0.21635,2.801,buy,2.3,0.02912,0.13429,0.085,13.201,,Financial Services,3.0,410848992,0.0305,12540298,1534291200,10784307,0.035,3.34,35.0,24.0,27.96,27.0,,,1861200000,4.53,7970400256,5429700096,2.856,,
JAG,0.054073572,0.12913334,,,2.0,,,10.0,3.672,,3.0,14.1,1.117,1536883200,62.45,1.726,1.748,168060992,0.36330003,19.861,7.216,3337923328,USD,,40768396,0.85,16.588236,-446573760,75.0,,,0.8642,228894000,0.23155001,0.45894,Oil & Gas E&P,,,1514678400,,,,1,86400,,,1530316800,3222000,1577750400,19,318680000,-0.021240002,10.0,0.28,2,3.8398695,,0.00696,0.00696,0.896,buy,2.2,-0.00493,0.00441,1.991,2.172,,Energy,6.0,213179008,0.060599998,12911226,1534291200,13934935,0.2701,8.23,23.0,13.0,17.37,17.0,,,135492000,0.636,488905984,462601984,0.015,,
JAX,-0.020689726,0.12913334,,,2.0,-0.061184,,8.0,7.684,,6.0,11.19,0.563,1536883200,14.438,10.302,10.317,22737000,0.09571999,8.166,0.782,185670672,USD,,9932029,0.64,17.484375,7071750,3600.0,,,0.37588,87166000,0.051820002,0.00486,Restaurants,,,1514678400,,,,1,86400,,,1530403200,8599000,1577750400,1,21735000,0.04907,8.0,,2,1.4562727,,0.034360003,0.034360003,0.315,strong_buy,1.0,0.0437,0.07495,0.038,16.165,,Consumer Cyclical,8.0,14695200,0.0058999998,86444,1534291200,73362,0.0068,2.02,15.0,15.0,15.0,15.0,,,7259000,0.494,17322000,237546000,0.55,,
JBL,-0.12623769,0.12913334,,,2.0,0.330582,,4.0,11.68,,1.0,23.81,1.044,1536883200,128.284,,,1352759040,0.06122,4.116,0.252,5568289792,USD,,149655088,3.33,7.1501503,17374376,,,,0.07725,1706792000,0.08335,0.92891,Contract Manufacturers,,,1535673600,954460800,2/1,,1,86400,,,1535673600,86330000,1598832000,10,933849984,0.02621,1.0,0.74,2,2.0385273,,0.00391,0.00391,0.408,hold,2.7,0.03128,0.04042,0.149,128.285,,Technology,2.0,168444992,0.0276,4656484,1534291200,4968647,0.031400003,3.92,40.0,27.0,33.2,33.0,,,1257949056,7.534,2518699008,22095415296,0.49,,
JCAP,-0.05415672,0.12913334,,,2.0,0.619899,,9.0,18.295,,8.0,19.78,8.821,1536883200,,-0.201,1.079,,0.0,,26.296,475300192,USD,,18222396,2.02,9.79208,,,,,0.94865996,,0.02702,0.90429,REIT - Industrial,,,1514678400,,,,1,86400,,,1530316800,14638000,1577750400,5,-4835000,0.17156,10.0,,2,1.0811697,,1.3130299,1.3130299,8.755,buy,1.6,0.05824,0.06163,1.787,1.252,,Real Estate,10.0,19081600,0.037100002,717761,1534291200,476946,0.054,4.91,26.0,22.0,23.4,23.0,,,43331000,2.271,0,18075000,1.01,,
JCI,-0.15414351,0.12913334,,,1.0,1.232345,,4.0,22.459,,10.0,34.21,1.103,1536883200,54.247,0.322,0.303,4904000000,0.15735,9.487,1.493,46523924480,USD,,922360147,3.03,11.290429,4214500096,120000.0,,,0.30078,9339000000,0.00244,0.96607,Engineering & Construction,,,1506729600,1473120000,955/1000,,1,86400,,,1530316800,2265999872,1569801600,15,2576000000,0.12164,9.0,1.44,2,1.5232201,,0.07271,0.07271,0.639,hold,2.8,0.047340002,0.116000004,0.057,33.624,,Industrials,8.0,924921984,0.0295,27272161,1534291200,27803281,0.0295,5.06,46.0,34.0,39.87,40.0,,,283000000,0.306,11955999744,31165999104,2.427,,
JCP,-0.5014925,0.12913334,,,1.0,0.536116,,1.0,3.863,,6.0,1.78,1.627,1536883200,346.793,,,792000000,0.06516,5.738,0.374,4544131072,USD,,285846630,-0.55,-3.2363634,-48750000,98000.0,,,0.33683997,,0.02069,0.7453,Department Stores,,,1517616000,736387200,2/1,,1,86400,,,1533340800,-60000000,1580688000,12,263000000,0.018919999,2.0,0.07,2,0.46078178,,-0.00494,-0.00494,0.092,hold,3.3,0.017549999,-0.05061,-0.078,38.781,,Consumer Cyclical,1.0,314800000,0.4127,129968341,1534291200,131239763,0.4784,7.71,2.0,0.5,1.58,1.75,,,183000000,0.581,4216999936,12154000384,-0.191,,
JE,-0.44727892,0.12913334,,,2.0,0.353237,,6.0,0.204,,1.0,3.1,1.373,1536883200,309.535,,,109766304,0.03995,8.922,0.356,979354624,CAD,,102678876,0.52,5.9615383,-127080128,1576.0,,,0.17424,640927000,0.34293,0.29811,Utilities - Diversified,,,1522454400,,,,1,86400,,,1530316800,267271392,1585612800,4,21699930,0.033180002,1.0,,2,15.196078,,0.099589996,0.099589996,0.977,buy,1.7,0.05232,6.2776504,0.034,18.643,,Utilities,2.0,149024992,0.025,3734961,1534291200,2311618,,8.89,9.99,6.23,7.88,7.64,,,31635426,0.212,435142720,2747781632,1.501,,
JEC,0.30997956,0.12913334,,,1.0,1.555003,,4.0,42.05,,7.0,74.27,1.446,1536883200,38.749,0.42,0.687,945761984,0.07008,13.185,0.924,12470132736,USD,,141465615,5.3,14.0132065,370556736,44800.0,,,0.18643999,1777165000,0.01132,0.87311,Engineering & Construction,,,1506643200,1174003200,2/1,,1,86400,,,1530230400,293375008,1569715200,14,463244000,0.05678,8.0,1.09,2,1.7662306,,0.02187,0.02187,1.385,buy,1.9,0.04839,0.05765,0.653,102.373,,Industrials,9.0,141904000,0.0257,3652054,1534291200,3337058,0.033800002,4.22,95.0,74.0,83.57,83.0,,,824369984,5.809,2345436928,13495867392,2.212,,
JEF,Infinity,0.12913334,,,1.0,1.293308,,8.0,31.617,,10.0,22.23,1.48,1536883200,196.279,12.138,11.274,919033024,0.07546,11.182,0.844,10277019648,USD,,287368932,1.78,12.488764,-2455197440,12700.0,,,0.08986,1223875000,0.111499995,0.76067,Asset Management,,,1514678400,1361836800,1027/1000,,1,86400,,,1530316800,-1121000,1577750400,2,75226000,0.061479997,10.0,0.37,2,0.7031027,,0.05604,0.05604,1.272,strong_buy,1.5,0.00957,0.0089,0.116,33.533,,Financial Services,3.0,333332000,0.0126,4188552,1534291200,3637270,0.0127,3.05,33.0,29.0,31.0,31.0,,,18489753600,55.469,21014966272,12179682304,1.847,,
JELD,-0.3607701,0.12913334,,,10.0,,,10.0,7.554,,6.0,22.57,2.033,1536883200,194.992,-0.233,-0.243,362624992,0.08875,10.843,0.962,3931989760,USD,,61330075,2.39,9.443514,-56648624,21000.0,,,0.21779,848198000,0.04013,1.00309,Building Materials,,,1514678400,,,,1,86400,,,1530316800,33255000,1577750400,13,191100992,0.06216,10.0,0.46,2,2.987821,,0.0081400005,0.0081400005,1.131,hold,2.6,0.052989997,0.041789997,0.236,38.682,,Basic Materials,8.0,104929000,0.0339,3557822,1534291200,3640747,0.0512,6.0,35.0,23.0,29.23,29.0,,,137619008,1.312,1542084992,4085968896,0.303,,
JHG,-0.28957087,0.12913334,,,1.0,,,2.0,24.923,,4.0,24.17,3.053,1536883200,6.487,1.495,2.372,842099968,0.36706,5.028,1.846,4233985536,USD,,163097796,2.94,8.221088,520812512,2356.0,,,0.66664004,1049600000,0.05197,0.70839995,Asset Management,,,1514678400,,,,1,86400,,,1530316800,854099968,1577750400,9,563400000,0.33729,3.0,1.02,2,0.96978694,,0.38227,0.38227,2.931,hold,3.1,0.06931,0.18020001,0.494,11.684,,Financial Services,5.0,194055008,0.0276,5407869,1534291200,5881797,0.0305,6.31,38.2,27.0,30.39,29.0,,,1368199936,6.987,330000000,2294200064,4.336,,
JILL,0.20370364,0.12913334,,,2.0,,,10.0,4.632,,6.0,5.54,1.65,1536883200,118.928,-0.179,-0.126,102630000,0.14416,4.305,0.621,441853024,USD,,13980908,0.71,7.802817,35084752,1501.0,,,0.59505004,424880000,0.09132,0.82195,Apparel Stores,,,1517616000,,,,1,86400,,,1533340800,57085000,1580688000,9,74189000,0.093380004,10.0,1.8,2,1.1960276,,0.08019,0.08019,0.733,buy,2.4,0.07079,0.32991,-0.009,16.879,,Consumer Cyclical,6.0,43747800,0.0417,1822207,1534291200,1764398,0.1302,2.78,10.0,6.0,7.67,7.5,,,62035000,1.418,240964000,711900992,1.298,,
JKS,-0.5812075,0.12913334,,,,1.119543,,,29.102,,,9.21,0.952,1536883200,182.845,0.7,1.09,160772448,0.0452,13.91,0.629,2236406784,CNY,,25100467,0.48,19.1875,,12000.0,,,0.12357,2991568401,0.0646,0.21877001,Solar,,,1514678400,,,,1,86400,,,1530316800,20723936,1577750400,6,,0.01783,,-0.36,2,0.3164731,,0.00583,0.00583,0.425,hold,3.0,0.00856,0.01906,-0.235,101.178,,Technology,,39114400,0.18049999,7061996,1534291200,7104926,,10.8,18.0,9.0,13.38,13.5,,,350279136,8.955,2164773376,3556727040,0.579,,
JLL,0.02344954,0.12913334,,,2.0,1.874315,,1.0,75.349,,3.0,133.45,1.166,1536883200,46.587,0.141,0.143,823800000,0.09696,9.161,0.888,7546799104,USD,,45184121,10.88,12.265625,702800000,86000.0,,,0.66450995,5307000000,0.00627,0.96793,Real Estate Services,,,1514678400,,,,1,86400,,,1530316800,300400000,1577750400,8,559900032,0.07117,2.0,1.25,2,1.7710918,,0.0354,0.0354,0.998,buy,2.1,0.044239998,0.094440006,0.154,187.081,,Real Estate,5.0,45536600,0.0343,1564059,1534291200,1465719,0.0346,5.42,198.0,165.0,179.63,179.0,,,292800000,6.43,1614800000,8496000000,6.559,,
JMP,-0.07077211,0.12913334,,,,0.416861,,,4.126,,,5.06,4.07,1536883200,1066.194,,,,0.0,,8.296,1143052160,USD,,10875647,0.45,11.244445,,216.0,,,0.88665,104942000,0.50233,0.1279,Capital Markets,,,1514678400,,,,1,86400,,,1530316800,-4879000,1577750400,3,12986000,0.013150001,,-1.4,2,1.2263694,,-0.03541,-0.03541,3.913,buy,1.7,-0.00354,-0.036170002,0.545,6.387,,Financial Services,,21452200,0.0004,9552,1534291200,9155,,0.37,8.0,5.5,6.92,7.25,,,71857000,3.35,1090386048,137783008,-0.239,,
JNJ,0.017320752,0.12913334,,,2.0,0.528205,,4.0,23.446,,3.0,137.73,1.653,1536883200,51.015,0.036,0.033,26759999488,0.33166,14.466,4.798,387115352064,USD,,2673688346,8.63,15.959443,17968750592,134000.0,,,0.66472,51684000000,0.00071000005,0.68776,Drug Manufacturers - Major,,,1514678400,992390400,2/1,,1,86400,,,1530403200,1372000000,1577750400,19,22055999488,0.24437,3.0,2.28,2,5.8743496,,0.017,0.017,1.173,buy,2.4,0.07998,0.020350002,0.106,30.067,,Healthcare,4.0,2682759936,0.0054,14582279,1534291200,14034703,0.0054,2.53,160.0,119.0,143.79,143.0,,,18139000832,6.761,32082999296,80683999232,0.503,,
JNPR,0.12917161,0.12913334,,,5.0,1.192989,,6.0,12.644,,6.0,27.61,2.27,1536883200,48.389,-0.298,-0.352,919200000,0.19214001,9.859,1.894,9062326272,USD,,337192280,2.04,13.534314,438812512,9341.0,,,0.59424996,3072100000,0.013839999,0.96454,Communication Equipment,,,1514678400,961113600,2/1,,1,86400,,,1530316800,168500000,1577750400,22,856200000,0.14634,6.0,1.2,2,2.1836445,,0.03522,0.03522,2.115,hold,2.9,0.04637,0.03546,-0.08,13.161,,Technology,4.0,344795008,0.049099997,16929368,1534291200,18793389,0.0643,4.6,34.0,20.0,27.39,26.75,,,3122700032,9.057,2137699968,4784000000,0.462,,
JOE,-0.16282725,0.12913334,,,1.0,1.075933,,5.0,8.63,,7.0,15.31,14.394,1536883200,42.912,1.747,1.434,40932000,0.32763,25.015,8.196,1023906304,USD,,33758999,0.11,139.18182,3994875,47.0,,,0.49574003,32316000,0.02755,0.94737,Real Estate - General,,,1514678400,884649600,3/1,,1,86400,,,1530316800,71398000,1577750400,1,47645000,0.25217,3.0,-6.54,2,1.774044,,0.57148,0.57148,13.413,hold,3.0,0.020680001,0.117819995,0.646,1.882,,Real Estate,1.0,61295300,0.1091,6686561,1534291200,6596800,0.2579,32.82,19.0,19.0,19.0,19.0,,,227488000,3.711,235820992,124934000,1.076,,
JONE,3.3216782,0.12913334,,,,4.884236,,,86.142,,,5.81,1.285,1536883200,164.088,,,36030000,0.16314,29.2,4.764,1052087744,USD,,2517957,-18.13,-0.32046333,-117809248,94.0,,,0.77342004,146863000,0.11883,0.64737,Oil & Gas E&P,,,1514678400,,,,1,86400,,,1530316800,-92627000,1577750400,3,84342000,-0.64468,,0.01,2,0.067446776,,-0.3838,-0.3838,1.242,buy,1.7,-0.04968,-0.16323,0.357,51.028,,Energy,,4901990,0.14039999,721853,1534291200,750383,0.2997,15.4,39.0,10.0,21.0,14.0,,,148070000,30.206,978726976,220858000,-21.433,,
JPM,0.19304097,0.12913334,,,1.0,1.139223,,8.0,68.858,,2.0,111.47,,1536883200,,0.258,0.183,,0.0,,-0.568,-56528674816,USD,,3334838425,9.98,11.169339,,252942.0,,,0.0,93689000000,0.00763,0.74375,Banks - Global,,,1514678400,960768000,3/2,,1,86400,,,1530316800,26154999808,1577750400,27,16561000448,0.39003,1.0,1.95,2,1.6188388,,0.28139,0.28139,,buy,2.2,0.01086,0.108509995,0.112,28.619,,Financial Services,1.0,3360410112,0.0057,19309176,1534291200,22544509,0.0057,1.93,135.0,81.0,121.94,125.0,,,1050558988288,312.628,582791987200,99479003136,7.472,,
JWN,0.441653,0.12913334,,,1.0,0.807233,,5.0,6.806,,2.0,60.98,1.103,1536883200,239.825,0.462,0.473,1640999936,0.10283,7.038,0.724,11548754944,USD,,117586207,3.78,16.132275,658499968,76000.0,,,0.35372,,0.3177,0.59379,Department Stores,,,1517616000,1120176000,2/1,,1,86400,,,1533340800,513000000,1580688000,17,1420000000,0.059970003,3.0,1.82,2,8.959741,,0.03214,0.03214,0.421,hold,2.8,0.07184,0.53299,0.072,95.392,,Consumer Cyclical,4.0,168564992,0.1074,18105888,1534291200,17936990,0.1543,4.79,73.0,48.0,59.53,59.0,,,1343000064,7.967,2734000128,15959000064,3.029,,
K,0.105786204,0.12913334,,,1.0,0.397342,,8.0,8.202,,1.0,68.73,0.824,1536883200,266.392,1.137,1.106,3012999936,0.22721,11.095,2.521,33429147648,USD,,276925582,4.7,14.623405,1357624960,33000.0,,,0.39611998,5205000000,0.00698,0.90997005,Packaged Foods,,,1514592000,872467200,2/1,,1,86400,,,1530316800,1760000000,1577664000,17,2000999936,0.19139,6.0,2.33,2,8.379664,,0.13272001,0.13272001,0.456,hold,2.7,0.09488,0.67111,0.058,38.327,,Consumer Defensive,9.0,346672992,0.0466,16144089,1534291200,17020197,0.0591,11.43,90.0,54.0,73.29,73.0,,,257000000,0.741,9068000256,13260999680,5.056,,
KAI,0.015330315,0.12913334,,,1.0,1.190874,,8.0,30.637,,4.0,95.65,1.87,1536883200,60.552,0.5,0.525,105529000,0.17413001,12.3,2.142,1298052864,USD,,10817701,5.83,16.406519,41620624,2500.0,,,0.44289002,236171000,0.02478,0.93428004,Diversified Industrials,,,1514592000,994896000,1/5,,1,86400,,,1530316800,37252000,1577664000,3,75359000,0.13323,6.0,2.5,2,3.1220422,,0.06147,0.06147,1.07,buy,1.8,0.08036,0.11582,0.405,54.912,,Industrials,5.0,11098500,0.0106,117855,1534291200,101608,0.012200001,2.33,125.0,105.0,114.0,112.0,,,60177000,5.422,206896000,606040000,3.271,,
KAMN,0.17103851,0.12913334,,,1.0,0.586978,,5.0,22.951,,3.0,64.29,2.886,1536883200,50.452,0.104,0.122,168928992,0.09119,12.709,1.159,2146888064,USD,,27446133,3.6,17.858334,104081872,5297.0,,,0.29954,547472000,0.018509999,0.93276,Aerospace & Defense,,,1514678400,562809600,8/5,,1,86400,,,1530230400,59237000,1577750400,2,173800992,0.06999,5.0,2.15,2,2.8011851,,0.03198,0.03198,1.601,hold,2.8,0.05605,0.0953,0.043,66.416,,Industrials,9.0,27995700,0.0473,1324036,1534291200,1358112,0.071,10.9,80.0,68.0,74.0,74.0,,,27640000,0.987,324292992,1852418048,2.079,,
KAR,0.20576489,0.12913334,,,1.0,1.02885,,3.0,11.269,,3.0,56.18,1.311,1536883200,266.883,0.683,0.629,876200000,0.24068001,12.975,3.123,11368265728,USD,,133480430,3.28,17.12805,203224992,17500.0,,,0.43123,1470800000,1.01859,0.0,Specialty Retail,,,1514678400,937353600,1/3,,1,86400,,,1530316800,418800000,1577750400,10,601600000,0.16575001,1.0,1.67,2,4.985358,,0.11504,0.11504,1.23,buy,2.0,0.05368,0.28160998,0.115,26.947,,Consumer Cyclical,1.0,134288992,0.0091,1218878,1534291200,2125023,0.0091,2.24,73.0,60.0,68.0,70.0,,,369800000,2.754,4036600064,3640499968,3.065,,
KBH,-0.18423933,0.12913334,,,1.0,1.13058,,4.0,22.921,,2.0,21.62,4.827,1536883200,102.34,0.701,0.742,389191008,0.084580004,9.518,0.805,3704374272,USD,,77051233,3.21,6.735203,,1915.0,,,0.18315001,748097000,0.12324,0.87958,Residential Construction,,,1512000000,1114732800,2/1,,1,86400,,,1535673600,156698000,1575072000,17,,0.08403,1.0,0.6,2,0.94323987,,0.03431,0.03431,0.708,hold,2.8,0.04798,0.081870005,0.071,52.662,,Consumer Cyclical,2.0,87688800,0.0714,6264011,1534291200,7568069,0.111999996,5.0,38.0,22.0,29.0,28.0,,,354360992,4.029,2063127040,4601530880,1.589,,
KBR,0.21822262,0.12913334,,,5.0,1.800331,,2.0,11.344,,4.0,20.59,1.282,1536883200,67.516,-0.448,-0.455,261000000,0.06104,13.642,0.833,3560591872,USD,,139433835,1.6,12.86875,127000000,20000.0,,,0.08489,342000000,0.00825,0.97567004,Engineering & Construction,,,1514678400,,,,1,86400,,,1530316800,496700000,1577750400,12,-53000000,0.04911,2.0,2.8,2,1.8150564,,0.11693,0.11693,1.192,buy,2.3,0.031659998,0.43453,0.158,30.543,,Industrials,2.0,140699008,0.0357,5024357,1534291200,4821625,0.0402,4.62,25.0,20.0,22.83,23.0,,,519000000,3.689,1087000064,4276000000,3.537,,
